Load ID, Loan Grad, Exception IDs
2564152.54, 8, 1|3
7806033.66, 4, 1
7868139.3, 7, 1|2
8219613.59, 6, 1|3
8302093.45, 4, 1
8522590.17, 0, 
2819392.11, 4, 1
1438428.14, 12, 1|3
7211745.63, 7, 1|2
5907093.23, 4, 1|3
5401589.11, 5, 1|2
3176346.15, 0, 
3447902.68, 10, 1|3
3553410.15, 2, 3
76652.35, 2, 3
3188537.77, 4, 1
841026.81, 5, 1|2
7042832.82, 14, 1|3
2587935.75, 8, 1|3
7817797.45, 8, 1|3
2161625.93, 3, 2|4
5373321.12, 4, 1
3611737.7, 17, 1|2|3
9253529.44, 13, 2|3
1599585.89, 14, 1|3
821252.87, 4, 1
4561821.63, 0, 
6547505.72, 90, 3|4
1759623.85, 4, 1
3905078.9, 0, 
1549980.08, 10, 3
8818200.54, 0, 
3093286.35, 4, 1
6087825.9, 4, 1
6906700.33, 4, 1
9942552.75, 8, 2|3
9113346.69, 6, 3
4189951.22, 0, 
4902977.95, 0, 
3800094.06, 4, 1
6746978.78, 0, 
2638621.91, 13, 2|3
3401749.83, 6, 1|2
1594456.39, 4, 1
5543372.56, 0, 
5354528.55, 0, 
1988140.34, 6, 1|2|3|4
8013656.86, 10, 3
4021983.26, 10, 3
5780813.57, 0, 
4585785.11, 0, 
544942.85, 6, 1|3
9657360.12, 4, 3
8381526.71, 6, 1|3
7944902.68, 0, 
507299.2, 10, 1|3
6755754.57, 4, 1
2480831.89, 4, 1
7894136.36, 4, 1|3
6281594.4, 12, 1|3
2334085.49, 4, 1
2619803.94, 8, 3
4755932.67, 5, 1|2
3665934.45, 12, 1|3
9332542.41, 12, 1|3
8235894.25, 0, 
8740046.8, 6, 3
144291.6, 10, 1|3
2249701.57, 4, 1
8897578.03, 4, 1
5736249.82, 0, 
3440873.08, 4, 1
4361037.19, 14, 1|3
58281.87, 4, 1
5585886.63, 44, 3|4
4028710.23, 0, 
5925200.29, 6, 1|2
3442749.94, 18, 1|2|3|4
4066982.51, 4, 1
7476320.0, 0, 
8555134.63, 14, 1|3
2005627.47, 0, 
6324475.5, 0, 
3726093.23, 0, 
7192645.17, 4, 1
8008294.9, 4, 1
8441763.04, 4, 3
5463206.12, 26, 1|3|4
5804859.86, 6, 3
9462878.19, 10, 1|3
8067181.33, 0, 
2045961.0, 6, 3
929580.76, 1, 2
5181153.47, 12, 1|3
6256518.97, 6, 3
3526094.06, 0, 
3349833.46, 10, 3
3587170.92, 0, 
1386399.86, 5, 2|3
9130796.92, 10, 1|3
444551.01, 4, 1
2628452.48, 4, 1|3
3486083.01, 8, 1|3
4524695.15, 14, 1|2|3
2123762.46, 4, 1
7695590.58, 8, 3
2390693.56, 0, 
4515974.92, 6, 1|3
5044315.28, 4, 1
4922571.8, 2, 3
1691754.5, 8, 3
2636768.52, 8, 1|3
9271305.04, 0, 
4169399.11, 0, 3
916458.78, 12, 1|3
8020075.32, 4, 1
8704255.89, 4, 3
4461090.59, 8, 1|3
7643907.13, 6, 1|3
1756529.05, 6, 3
5959315.28, 3, 2
9904355.49, 3, 2
7824470.84, 0, 
7961428.98, 0, 
5254373.52, 6, 3
9425758.51, 0, 
3706702.03, 14, 1|2|3
5753482.46, 10, 3
4436608.45, 0, 
8817756.46, 4, 1
5610617.17, 0, 3
2495449.04, 0, 3
2464864.13, 4, 3
5892107.72, 4, 1
8297736.75, 2, 3
3361752.55, 2, 3
774403.01, 0, 3
859017.19, 1, 2
262075.35, 3, 2
8376689.17, 5, 1|2
223847.03, 4, 1
8974346.87, 0, 
5658859.47, 2, 2
673991.05, 0, 
1609575.76, 16, 1|3|4
3417548.97, 5, 2|3
3482548.81, 4, 1
7038573.14, 4, 1|3
1955169.5, 4, 1
4224946.5, 17, 1|2|3
4229344.11, 6, 3
2425872.87, 8, 3
5250733.52, 4, 1
7371446.45, 2, 3
1195164.87, 4, 1
5537865.56, 4, 3
1633626.25, 8, 1|3
3967899.3, 4, 1
3042310.93, 64, 1|4
6190000.39, 3, 2
1615478.37, 14, 1|3
9613336.01, 4, 1
2024452.15, 4, 1
1543042.52, 10, 1|3
3963705.25, 8, 2|3
3229291.44, 4, 1
3034345.1, 8, 1|3
5626416.68, 4, 1
3988403.87, 0, 3
9697927.44, 0, 
7518182.03, 2, 3
8472787.77, 4, 1
2182243.05, 7, 1|2
6217697.93, 0, 
1585494.75, 0, 
1977884.16, 0, 
7977318.64, 0, 
5385976.02, 4, 1|4
2136443.1, 6, 3
9232887.61, 0, 3
6312425.84, 0, 
8148068.4, 4, 1
1576409.12, 4, 1
8218432.79, 0, 
1280092.89, 3, 2
5903870.2, 0, 
8326050.2, 12, 1|3
1550767.14, 5, 1|2
2982347.66, 4, 1|3
327938.13, 7, 1|2|3
7615104.56, 4, 1
603161.95, 14, 1|4
6906863.3, 0, 
5934957.71, 0, 
9916205.83, 0, 
2041440.36, 8, 1|3
5439768.94, 0, 
7983415.78, 12, 1|3
4359784.69, 4, 1
4712135.63, 3, 4
8607480.41, 6, 3
6242546.31, 0, 
1080700.41, 8, 1|3
852032.96, 0, 
2244844.58, 10, 2|3
1317349.78, 6, 1|3
5597936.56, 0, 
2482640.24, 4, 1
1971870.19, 2, 3
4406725.9, 4, 1
1160172.15, 2, 3
7845410.31, 14, 1|3
1210104.77, 8, 3
8761441.85, 2, 2
8655423.25, 0, 3
4256554.14, 0, 
9733911.37, 4, 1
5330023.6, 56, 3|4
7815578.17, 0, 
4417460.47, 4, 1
5098942.79, 16, 1|3|4
4976407.51, 0, 
1970241.8, 8, 1|3
6182188.85, 4, 3
4666505.18, 10, 2|3
5539090.33, 2, 3
6157367.6, 8, 3
2934090.07, 4, 1
420178.44, 0, 
655194.08, 10, 3
8384519.31, 1, 2
2031031.5, 1, 2
7460498.01, 0, 
713210.84, 8, 1|3
3013152.0, 4, 1|3
6138435.43, 10, 1|3
5165365.47, 2, 2
1196353.36, 4, 3
6685605.58, 12, 1|3
5696788.86, 54, 1|4
8073288.62, 80, 4
1947459.51, 4, 1
878036.32, 5, 2|3
4719707.77, 10, 3
9145071.16, 5, 1|2
8256709.2, 0, 
7490269.88, 12, 1|3
9333346.76, 8, 3
9951439.7, 2, 3
6807032.28, 0, 
1635088.94, 0, 
6946136.27, 10, 3
5824723.1, 7, 1|2
5065100.84, 14, 1|3
5892217.74, 5, 1|2|3
2119250.16, 30, 4
3290178.31, 0, 
764204.27, 5, 1|2
9128185.12, 2, 3
9502762.36, 0, 
7618309.43, 8, 3|4
3123389.24, 0, 
3691878.5, 2, 2
4452323.23, 14, 1|3
436860.98, 12, 1|3
8529778.92, 0, 
5090996.62, 0, 
9263974.65, 4, 1
1686764.77, 6, 1|3
357717.49, 12, 1|3
2472244.07, 0, 
1014738.11, 8, 1|3
4640319.66, 8, 2|3
7649599.69, 4, 3
4387900.43, 5, 1|2
2868010.68, 14, 1|3
3744010.15, 6, 3
2149776.46, 0, 
8219929.71, 7, 1|2|3
2971261.76, 20, 3|4
8931733.49, 0, 
2635139.53, 8, 1|3
360163.24, 10, 1|4
7623747.53, 4, 1
7338448.48, 2, 3
4361278.88, 34, 1|4
9815332.08, 14, 1|3
1998222.19, 4, 1
6004534.52, 4, 1
5864275.18, 4, 1
2517281.95, 10, 3
3569424.59, 0, 
6732354.2, 0, 
3044670.32, 14, 1|3
9616995.89, 4, 1
2755246.17, 2, 3
446413.08, 12, 1|3
3649070.81, 2, 3
9381397.5, 8, 3
696755.9, 10, 1|3
2381640.55, 2, 3
4935375.92, 4, 3
8492142.49, 10, 3
4943253.22, 4, 1
5272171.72, 25, 1|3|4
3298778.0, 4, 1
5432201.32, 4, 1
339562.83, 12, 1|3
6079045.96, 68, 3|4
7157254.27, 8, 1|3
1570466.55, 0, 
8008601.55, 4, 1|3
6668497.64, 10, 1|3
227449.26, 0, 3
4876529.03, 6, 1|3
5042769.88, 4, 1
3395232.95, 17, 1|2|3
8879980.67, 0, 
8184788.74, 50, 2|3|4
2382401.4, 0, 
8793790.95, 0, 
6194181.91, 5, 1|2
5003836.6, 0, 
898335.13, 6, 3
6779358.95, 0, 
1668315.28, 6, 3
2228395.41, 6, 1|3
1909719.5, 4, 1
4658534.91, 4, 1
474896.32, 0, 
5799047.2, 8, 1|3
6880561.14, 5, 2|3
7007847.89, 4, 1
8410640.36, 14, 1|3
4002139.11, 8, 3
6866296.2, 7, 1|2|3
3562263.09, 12, 3|4
9224508.36, 4, 1
8681337.88, 8, 3
2052119.77, 0, 
4939473.63, 10, 1|3
6095822.92, 11, 1|2|4
1401165.74, 6, 1|3
4256447.52, 8, 3
6763455.73, 4, 1
4310816.96, 0, 
8295940.19, 12, 1|3
8588921.63, 4, 1
9324158.74, 2, 2
1879667.32, 0, 
8464290.99, 4, 1
37119.64, 10, 1|3
2448782.93, 0, 
53381.02, 0, 
626094.92, 0, 
7420589.79, 0, 
5347586.9, 4, 1
2656213.64, 6, 1|3
1655725.54, 0, 
3534096.41, 2, 2
5505683.87, 4, 1
2743179.31, 0, 
159338.96, 2, 2
3728415.5, 14, 1|2|3
5708455.38, 6, 1|3
694054.19, 10, 3
2901688.9, 1, 2
4761594.39, 2, 2
1890965.87, 0, 3
3779774.12, 2, 2
6226499.55, 0, 
1912624.71, 0, 3
6946038.27, 6, 1|3
4185233.76, 4, 1
5155908.93, 0, 
161688.3, 0, 
3860166.25, 0, 
7102796.46, 6, 1|2
5566723.89, 0, 
5412757.65, 1, 2|3
7176440.16, 0, 3
7781376.38, 3, 3|4
3763241.51, 12, 1|3
7352925.74, 0, 
8863231.93, 6, 3
5589356.8, 4, 3
3670340.88, 0, 
8715920.87, 0, 
6858073.47, 13, 2|3
9100318.89, 12, 1|2|3
8663215.66, 0, 
5901357.24, 6, 3
3824132.54, 0, 
9917410.05, 1, 2
6408248.67, 10, 1|3
524304.0, 5, 1|2
7549669.94, 4, 1
6367004.76, 4, 1
5483023.68, 5, 1|2
3739916.99, 10, 3
5879186.06, 0, 
8404805.71, 0, 
2917422.79, 4, 1
8512670.79, 8, 1|3
2642437.4, 10, 1|3
9213022.73, 12, 1|3
9717972.9, 0, 
8522207.07, 8, 1|3
7575460.32, 14, 1|3
352598.5, 8, 1|3
1624250.24, 0, 
5620879.2, 2, 3
1035198.99, 2, 3
7890727.88, 14, 1|3
102384.86, 6, 1|3
1097446.32, 0, 3
1105113.79, 4, 1|3
1361052.79, 2, 3
6382455.84, 0, 
8512873.79, 4, 1
9035187.08, 4, 3
1885287.89, 0, 
2647572.1, 0, 
3176721.31, 14, 1|3
7347561.94, 0, 
8418395.04, 4, 1
3980479.36, 4, 1
881529.81, 2, 3
7111515.19, 0, 
5159452.14, 6, 1|3
1106502.1, 0, 
3812778.62, 4, 1|3
8631689.97, 4, 1
2993299.82, 12, 1|3
741324.97, 4, 3
5683925.98, 12, 1|3
9147565.96, 0, 
7056130.47, 0, 
4268886.78, 0, 
8720784.15, 4, 1
1870888.63, 0, 
9411918.4, 8, 1|3
8407227.71, 4, 1
4943098.56, 1, 2
909910.15, 10, 1|3
3210094.34, 6, 3
486386.74, 0, 
2972560.65, 0, 
7560038.69, 7, 1|2
3059235.14, 2, 3
6431671.39, 0, 
5547005.84, 0, 
9675486.57, 0, 
7766915.16, 0, 
2320254.84, 8, 3
8863175.93, 10, 3
9495353.87, 12, 1|3
6041833.1, 2, 3
1674903.45, 0, 
1574598.66, 2, 2
266300.9, 9, 1|2|3
9640120.99, 8, 3
9168430.9, 4, 1|3
7780969.35, 5, 1|2
9057202.75, 12, 1|3
3652813.49, 8, 3
693323.51, 0, 
5779964.28, 0, 
8629490.83, 0, 
2060542.5, 4, 1
1832170.16, 4, 1
2570557.36, 0, 
4893024.13, 12, 1|2|3
4833218.84, 4, 1|3
367859.11, 0, 
4595889.2, 8, 1|3
2670431.51, 0, 
3729954.5, 0, 
5849300.16, 0, 
4510217.04, 4, 1
5024283.24, 14, 1|3
3760389.32, 4, 1
4591414.95, 4, 1|3
2389332.53, 4, 1
7335144.63, 4, 1
9222539.5, 12, 1|3
339880.87, 4, 1
1520093.58, 4, 1
4847919.18, 10, 1|3
6391978.64, 14, 1|2|3
1320546.81, 4, 1
7595962.36, 12, 1|3
8171003.19, 4, 1
4714577.71, 6, 1|3
9478952.3, 8, 3
9035536.89, 2, 3
7823597.44, 0, 3
3040724.77, 0, 
9924765.6, 64, 1|3|4
7917923.94, 0, 
2972190.13, 0, 
2161786.36, 7, 1|2
952696.74, 4, 3
2066155.55, 14, 1|3
2594344.03, 2, 2
1609728.86, 4, 1
4324634.64, 6, 1|2
5335272.0, 4, 1|3
1207928.81, 4, 1
8583036.96, 68, 3|4
1614977.14, 4, 1
8856413.62, 6, 1|2
2805351.51, 4, 1|3
1438730.18, 10, 2|3
5726484.88, 1, 2
5790233.38, 6, 1|3
7337658.24, 2, 3
5539612.57, 34, 1|3|4
4639218.03, 1, 2|3
7375677.53, 10, 3
1333932.65, 12, 1|3
9733716.51, 8, 1|3
2033626.56, 6, 1|2
8022923.57, 5, 1|2
6749289.39, 10, 1|3
1911.53, 5, 1|2
6947920.3, 4, 1
9828439.24, 2, 2
9092064.42, 10, 3
1863715.97, 8, 1|3
9770345.08, 6, 3
415001.9, 9, 1|2|3
6295947.77, 4, 1
6640779.97, 4, 1
2515219.19, 6, 3
2235483.12, 10, 3
7070135.35, 8, 1|3
8584779.33, 1, 2
5664599.94, 4, 1
8801269.98, 4, 1
5072077.61, 0, 
8357060.35, 4, 1
9721145.14, 21, 2|4
6638566.39, 0, 
7416938.7, 4, 1
2541842.19, 6, 3
4362326.71, 5, 2|3
2601393.31, 6, 3
3346494.27, 6, 1|3
5172929.74, 0, 
2041383.51, 4, 1|3
5989034.77, 1, 2|3
5340166.46, 10, 1|3
6488475.59, 8, 3
7986141.78, 8, 1|3
4758051.67, 6, 3
6372350.19, 0, 
6841571.58, 8, 2|3
1145926.52, 5, 1|2
473285.95, 0, 
7079810.17, 10, 2|3
3319069.01, 6, 3
619412.65, 4, 1
1889345.6, 4, 1
8236619.31, 0, 
6724930.07, 4, 1
707157.28, 10, 3
3720364.7, 6, 3
4820854.92, 5, 1|2
4684173.14, 2, 3
5932473.73, 6, 1|3
2482303.71, 6, 3
9224583.24, 6, 1|2
1376564.27, 2, 2
7298524.44, 10, 1|3
7722265.81, 1, 2
127439.32, 8, 1|3
3155372.97, 1, 2
5055239.25, 4, 3
621649.03, 0, 
1073569.21, 5, 1|2
3705605.48, 17, 1|2|3
3006338.59, 2, 3
2271558.3, 0, 3
3187026.8, 4, 1|3
5404473.84, 2, 3
8539833.48, 0, 
3599431.15, 0, 
4316382.83, 8, 1|3
5108039.7, 14, 1|3
4328893.11, 12, 1|3
8008156.23, 0, 
941462.9, 8, 3
5862088.33, 0, 3
120172.25, 12, 1|3
7104158.94, 2, 3
5266216.48, 0, 
9067183.6, 10, 1|3
3505485.32, 4, 1
6872017.28, 7, 1|2
2308241.55, 0, 
85793.13, 4, 1
4332253.02, 14, 1|3
7654273.5, 4, 3
2806759.72, 4, 1
2456541.85, 4, 1|3
6517761.24, 5, 1|2
4318758.15, 0, 
8277060.73, 6, 1|3
8426012.35, 0, 
1308301.17, 12, 1|3
3650053.46, 0, 
9363349.85, 0, 
9022611.0, 56, 3|4
3045795.3, 14, 1|3
9658590.41, 0, 
9566447.18, 4, 1
8551720.16, 10, 3
7258115.56, 5, 1|2
9886838.79, 4, 1
6829294.84, 0, 
7129699.33, 4, 1
6229981.45, 3, 2
4150896.52, 6, 1|3
602518.28, 10, 1|3
682446.62, 0, 
5251.49, 13, 4
5076986.37, 4, 1
5899491.93, 10, 1|3
8768134.19, 0, 
9094833.49, 4, 1
9003375.17, 6, 3
8221491.64, 0, 
4236754.31, 64, 1|4
9204562.07, 20, 3|4
925034.95, 4, 1|3
3387147.58, 0, 
1857686.84, 10, 1|3
8941391.47, 10, 3
1466316.01, 17, 1|2|4
5088862.8, 8, 3
4843140.02, 0, 
3893678.5, 0, 
3711578.83, 2, 2
2641121.87, 4, 1|3
9927954.84, 4, 1
6977530.99, 4, 1
3577775.86, 4, 1
9624867.63, 8, 1|3
2049451.36, 0, 
4812710.47, 0, 
50132.15, 8, 3
352492.31, 4, 1
96210.73, 4, 1
9392789.97, 8, 3
5669106.93, 9, 1|2|3
338698.94, 4, 1
2775984.25, 0, 
173109.45, 2, 2
2247451.4, 10, 3
6087092.14, 48, 3|4
1771773.45, 6, 3
6679910.79, 4, 1
3230961.83, 10, 1|3
2920478.93, 0, 
8682155.16, 4, 1
3641704.94, 4, 1
9683453.54, 2, 3
5818315.28, 14, 1|3
9566906.28, 2, 3
1634090.51, 4, 1
2750050.0, 5, 1|2
3917884.43, 2, 3
3990751.44, 4, 1
8122916.25, 4, 3
2450980.87, 0, 
2632853.82, 10, 1|3
7987054.19, 0, 3
8679406.44, 4, 3
7036732.81, 0, 
7195364.53, 5, 1|2
6221140.21, 0, 3
8679239.16, 44, 3|4
1452548.63, 14, 1|3
7158685.39, 4, 1
8538420.78, 4, 1|3
5472305.67, 5, 1|2|3
1659045.57, 4, 1
6327396.84, 4, 1
9505524.64, 2, 3
488318.02, 2, 3
8025939.78, 4, 1
8827917.08, 1, 2
2264311.91, 0, 
8520966.07, 8, 1|4
4655331.93, 7, 1|2|3
9354825.02, 2, 3
7084995.48, 0, 
2594808.23, 0, 
7923504.39, 4, 3
2404829.29, 10, 2|3
8973249.49, 14, 1|3
209207.08, 10, 1|3
5934319.41, 0, 
2768394.95, 4, 1
1550747.4, 0, 
5885649.56, 4, 1
5452900.49, 0, 3
9130378.59, 36, 3|4
358994.4, 6, 1|3
2943591.91, 14, 1|3
1971071.34, 6, 1|3
1771779.88, 0, 
3648763.33, 0, 
3810641.11, 10, 3
7027450.25, 8, 1|3
4814218.64, 5, 1|2
3775595.35, 4, 1
4360797.45, 4, 1
3317543.26, 0, 
9307338.91, 0, 
3076150.16, 0, 
3369146.84, 0, 
7448055.95, 1, 2
1515961.71, 2, 3
5822946.02, 10, 1|3
9101034.49, 4, 1|3
339162.93, 4, 1
459912.65, 1, 2
7768702.9, 4, 1|3
8998646.49, 8, 3
4331176.71, 0, 
3623037.33, 6, 3
4401349.24, 4, 1
4353641.45, 6, 1|2
2643254.43, 4, 1
1726097.87, 34, 1|4
9329164.98, 6, 1|3
876257.07, 4, 1
6951197.56, 0, 
1484228.51, 8, 3
1436754.26, 3, 2|3
5518746.06, 0, 
113375.35, 1, 2
6949030.47, 4, 1
3638473.3, 40, 1|3|4
7266348.56, 12, 1|3
356599.96, 0, 
2243576.76, 14, 3|4
7932139.27, 6, 3
7149531.96, 10, 1|3
2572439.42, 0, 
1856479.21, 6, 1|2
9530796.5, 0, 
2290958.58, 1, 2
7814109.72, 8, 3
9303522.97, 6, 1|3
6347399.81, 0, 
7796177.94, NaN, 1|4
8791954.13, 14, 1|3
5388185.92, 4, 1
5656621.59, 4, 1
1126675.11, 4, 1
736117.39, 4, 1
8854683.67, 12, 1|3
9373043.5, 8, 1|3
9112069.26, 0, 
481085.95, 0, 
9323480.96, 4, 1
6785082.96, 5, 1|2|3
1288154.68, 10, 1|3
74273.39, 0, 
2656907.4, 14, 1|3
1965510.69, 4, 1
5132938.99, 0, 
7716157.97, 0, 
3892683.6, 0, 
7305709.66, 10, 1|3
8407373.76, 14, 1|3
6187498.26, 5, 1|2
5844132.96, 5, 1|2|3
3693546.23, 10, 1|3
5055213.42, 10, 1|3
3173781.62, 6, 3
4312795.88, 0, 
4798431.95, 8, 3
2002019.57, 4, 1|3
8560638.78, 0, 
5183807.72, 14, 1|3
9525091.74, 4, 1
7844234.53, 0, 
672355.46, 17, 1|2|3
2711792.39, 5, 2|3
4178066.62, 2, 3
9882435.07, 8, 3
5527605.5, 4, 1
3763312.25, 4, 1
6954292.78, 0, 
713117.73, 5, 1|2
2902629.43, 12, 1|3
438753.01, 10, 3
2814303.65, 8, 1|3
301550.99, 12, 1|3
6657522.89, 54, 1|4
3239593.58, 0, 
9635577.22, 0, 3
4349998.82, 4, 1
159997.17, 4, 1
2314235.23, 12, 1|3
8026365.34, 8, 4
9285442.76, 0, 3
9722575.18, 4, 1
6823642.55, 4, 3
532470.07, 4, 1
3987977.02, 4, 1
6778897.82, 10, 1|3
1460672.33, 4, 1
2119498.82, 4, 1
1101329.44, 0, 
6521767.68, 14, 1|3
5227448.83, 5, 1|2|3
4926951.86, 8, 1|3
726540.77, 4, 1
7031513.22, 10, 1|3
4246652.99, 0, 
8321105.57, 0, 
4507073.46, 6, 3
7658702.04, 0, 
1276239.96, 0, 3
9271272.33, 5, 1|2|3
2750491.71, 5, 1|2
5908705.09, 4, 1
63546.26, 5, 1|2|3
758778.5, 4, 1
2375338.35, 10, 3
8325868.36, 0, 
9599439.74, 2, 2
6369373.61, 4, 1
5254900.48, 4, 1
3239099.52, 8, 2|3
1289062.7, 4, 1
7102291.37, 0, 3
896345.07, 8, 3
5021928.42, 0, 
3527495.16, 4, 1
2708152.82, 4, 1
6466851.87, 0, 
4930906.72, 27, 1|2|3|4
3897290.03, 8, 1|3
6114131.48, 4, 3
8254013.32, 12, 1|3
2616947.1, 8, 1|3
4878886.14, 14, 1|3
4135664.74, 0, 
4128049.63, 4, 1|3
1376779.34, 0, 
1343766.58, 4, 1
3454577.65, 13, 2|3
9198907.94, 0, 
9628974.95, 2, 2
8286247.66, 0, 
7420731.51, 14, 1|3
1932689.38, 4, 1
5845652.98, 0, 
6328123.71, 0, 
125703.04, 4, 1
7917821.75, 2, 3
5832808.07, 6, 1|2
596102.33, 12, 1|3
8564701.96, 17, 1|2|3
7606452.9, 10, 3
8784478.31, 4, 1
1639260.23, 8, 3
8028785.16, 4, 1
1195867.13, 1, 2|3
8088936.66, 14, 1|3
8890126.35, 4, 1
831262.81, 2, 3
9363137.93, 10, 1|3
1732393.71, 4, 1
6811430.1, 6, 1|3
4598349.29, 7, 1|2
5226073.27, 4, 1
9364987.71, 20, 3|4
9266794.78, 6, 1|3
4999535.98, 1, 4
7613451.91, 3, 4
46649.59, 12, 1|3
47283.02, 14, 1|3
8771681.82, 8, 3
3844049.05, 10, 1|3
7604019.55, 0, 
3306265.67, 12, 1|3
2077175.91, 0, 
4716062.74, 60, 1|3|4
4853420.87, 4, 1
6800487.56, 1, 2
2393733.69, 4, 1
4169646.82, 6, 1|3
1601748.94, 4, 3
3633253.01, 4, 1
168218.67, 2, 2
143953.31, NaN, 3|4
2971438.81, 56, 3|4
6001673.34, 1, 2
4100786.52, 1, 2
5433686.15, 4, 1|3
6657982.33, 8, 3
8393210.39, 1, 2|3
6568251.39, 12, 1|3
7284641.88, 13, 2|3
3012996.3, 6, 3
3726024.02, 0, 
5591413.45, 0, 
7886839.88, 4, 1|3
8957962.5, 8, 1|3
5526389.8, 2, 3
6912644.8, 8, 3
9817530.05, 4, 1
4632193.64, 6, 1|3
9432004.68, 0, 
3764582.0, 4, 1
5804924.25, 4, 1
569615.62, 3, 2|3
1551145.85, 5, 1|2
6363253.09, 4, 1|3
8295631.68, 4, 1
927422.57, 10, 2|3
9706762.37, 4, 1|3
1065077.65, 8, 3
3356417.97, 5, 1|2|3
4737829.61, 2, 2
2969728.16, 0, 
6786873.46, 0, 
8483609.81, 4, 1
9402466.18, 0, 
8610984.68, 2, 3
5025093.34, 4, 1
24666.97, 10, 3
7365417.45, 12, 1|2|3
1410263.83, 14, 1|4
1833087.21, 17, 1|2|3
3995700.15, 14, 1|3
9529257.03, 0, 
8060237.51, 4, 1
6837797.36, 0, 
1425539.2, 6, 1|2
2329389.87, 4, 1
3060074.02, 9, 1|4
7926987.31, 2, 3
4318626.43, 4, 1
8152998.44, 0, 3
1847445.44, 12, 1|3
952191.23, 3, 2|3
7676962.65, 9, 1|2|3
7295560.47, 10, 1|3
712104.62, 4, 1
5702821.14, 4, 1
2854002.03, 14, 1|3
9253700.6, 4, 1
7288528.13, 6, 3
1461888.83, 37, 1|2|3|4
5043755.02, 4, 1
7946398.48, 4, 1
9176909.07, 4, 1
1707768.35, 0, 
6715437.64, 4, 1
1555156.09, 4, 1
5398266.77, 2, 3
5090390.57, 4, 1
2080838.74, 0, 
1675310.55, 7, 1|2
5722774.57, 6, 3
6651205.31, 8, 3
4659934.15, 10, 3
839088.56, 4, 1|3
1727188.72, 1, 2
3157645.17, 4, 1
3532054.4, 4, 1
266435.28, 4, 1
5226408.39, 8, 1|3
3919483.29, 10, 4
7547782.5, 2, 3
6073301.5, 4, 1|3
7264469.04, 0, 
6987952.92, 0, 
5932771.03, 9, 1|2|3
3875495.1, 0, 
4860015.66, 2, 2
9980737.83, 5, 2|3
8581862.97, 4, 1
9317189.93, 4, 1
5405504.55, 12, 1|3
2054402.9, 6, 1|3
2856484.67, 8, 1|3
7818778.48, 10, 3
9571449.43, 14, 1|3
2817254.29, 6, 1|2
2004918.28, 8, 1|3
5302470.33, 10, 1|3
9287543.91, 10, 2|3
1360579.57, 8, 3
7181294.95, 10, 1|3
4712422.88, 8, 1|3
325263.12, 6, 1|3
9066783.13, 6, 3
7178306.03, 4, 1
697575.48, 4, 3
7863308.78, 4, 3
2157349.39, 8, 3
2869418.56, 4, 1
8907873.39, 14, 1|3
6958634.65, 10, 3
2365594.99, 4, 3
7603808.53, 8, 1|3
8469088.41, 0, 
1266113.66, 0, 
7740837.77, 0, 
3959253.2, 4, 1
7953322.48, 2, 3
8269367.44, 0, 
778924.89, 8, 3
7566820.49, 10, 1|3
8641493.88, 17, 1|2|3
6006941.36, 4, 1
47580.72, 14, 1|3
7785026.77, 10, 1|3
3623273.67, 14, 1|3
4442648.36, 10, 2|3
4860546.81, 4, 1
37712.53, 18, 2|3|4
275871.76, 5, 1|2
4900062.52, 4, 1
5400659.83, 7, 1|2|3
3945729.23, 0, 3
1290571.56, 12, 1|3
9361706.66, 5, 1|2
408203.66, 6, 1|3
6149371.77, 6, 1|3
8863839.52, 4, 1
3863366.79, 4, 3
655838.24, 4, 3
3473421.02, 0, 
8932233.97, 10, 3
3030126.22, 1, 2
6902517.05, 0, 
4123304.46, 5, 1|2
9877561.63, 0, 
9024495.25, 10, 1|3
3797449.38, 0, 
5406314.8, 4, 3
3584902.67, 4, 1
2245713.35, 12, 1|3
5947882.06, 4, 1
399321.23, 10, 3
755777.84, 4, 1|3
186700.1, 0, 
4775528.5, 3, 2
5444963.44, 2, 3
6847793.96, 0, 
7384913.25, 0, 
1867031.43, 0, 
2170459.25, 1, 2
9911994.67, 6, 1|2
7763911.14, 4, 1
8179534.19, 8, 3
9512364.75, 6, 3
3895318.14, 4, 3
2086851.52, 0, 
2828454.45, 4, 1
7847767.57, 0, 
4301781.72, 4, 1
6768735.62, 4, 1
3208070.81, 4, 1
9227740.08, 16, 1|4
7695599.51, 0, 
7198087.14, 2, 3
6892994.55, 0, 
3337463.57, 17, 1|2|3
5094435.89, 12, 1|3
3636455.42, 8, 3
1454475.58, 4, 1
164222.24, 6, 1|3
8049473.88, 5, 1|2
8066073.58, 4, 1
9005758.36, 6, 3
4415039.73, 8, 3
3509928.02, 0, 
7818823.58, 6, 1|3
1675262.39, 3, 2
9931646.94, 6, 3
8978398.59, 12, 1|3
4237234.57, 10, 1|3
8253396.42, 15, 1|2|4
5216342.85, 4, 1
9483675.94, 8, 3
1664881.18, 0, 3
1119395.81, 4, 1
6842851.74, 12, 1|3
161656.16, 4, 1
5474091.3, 10, 1|3
1669430.35, 5, 1|2
5697922.02, 0, 
9645353.52, 10, 3
4029553.6, 4, 1
9120759.59, 8, 1|3
1099857.79, 0, 
4211735.96, 6, 1|3
8357006.03, 0, 
742924.5, 4, 3
3052858.28, 4, 1
4017973.01, 6, 1|3
7881057.15, 12, 1|3
1345016.32, 6, 3
9570033.34, 14, 1|2|3
8902802.76, 0, 
